"ID","LONGDISTANCE","INTERNATIONAL","LOCAL","DROPPED","PAYMETHOD","LOCALBILLTYPE","LONGDISTANCEBILLTYPE","USAGE","RATEPLAN","GENDER","STATUS","CHILDREN","ESTINCOME","CAROWNER","AGE","CHURN"
"3709","4","0","91","1","CC","Budget","Standard","96","3","M","M","1","67388","N","53.12","T"
"3710","17","0","106","0","Auto","FreeLocal","Standard","123","2","F","S","1","12374.9","Y","33.493333","T"
"3711","8","0","37","0","CH","FreeLocal","Standard","46","2","F","M","2","69133.9","Y","26.833333","F"
"3712","3","0","11","1","CC","Budget","Standard","15","1","M","M","0","84166.1","N","54.013333","T"
"3714","2","0","50","0","Auto","Budget","Standard","52","1","F","M","2","30998.8","N","40.96","F"
"3715","12","0","163","0","CC","Budget","Intnl_discount","200","2","M","M","2","59613.1","N","34.32","T"
"3717","4","0","91","1","CC","Budget","Standard","96","4","M","M","0","67388","N","53.12","T"
"372","21","3","17","0","CC","FreeLocal","Standard","42","2","M","M","1","76511.3","N","62.08","T"
"3721","24","0","73","0","CH","FreeLocal","Standard","97","2","M","M","2","45429.7","Y","61.713333","T"
"3723","3","0","11","1","CC","Budget","Standard","15","1","M","M","1","84166.1","N","54.013333","T"
"3724","5","7","23","0","Auto","Budget","Standard","35","2","M","S","1","78554.2","N","16.7","F"
"3727","2","0","24","0","CH","Budget","Intnl_discount","27","4","F","M","2","49745.3","N","47.966667","F"
"3730","1","0","83","0","CC","FreeLocal","Intnl_discount","84","2","F","M","2","98003.7","Y","26.273333","F"
"3731","3","8","5","0","CC","Budget","Intnl_discount","16","4","M","S","0","89142.7","N","53.693333","T"
"3732","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","4","F","S","0","74530.8","N","63.086667","F"
"3739","22","0","82","0","CC","Budget","Intnl_discount","104","2","F","M","2","76289.2","N","48.206667","F"
"374","25","0","8","0","CH","FreeLocal","Standard","34","2","F","M","1","6946.07","N","23","T"
"3741","11","0","5","0","CC","Budget","Standard","17","1","M","M","1","66931.9","N","63.933333","T"
"3742","8","0","99","0","CC","FreeLocal","Standard","108","4","F","M","2","9309.57","Y","25.44","F"
"375","0","0","112","0","CC","Budget","Standard","113","3","F","M","2","11234.7","Y","49.046667","F"
"3752","13","0","96","0","CC","FreeLocal","Standard","110","3","F","M","2","90271.6","N","44.926667","F"
"3760","3","0","25","1","CC","Budget","Intnl_discount","29","1","F","S","0","15989.3","N","61.693333","T"
"3767","21","0","85","0","CC","Budget","Intnl_discount","107","2","F","M","2","36647.9","N","49.986667","F"
"3768","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.2","N","41.226667","T"
"3769","20","0","9","0","Auto","Budget","Intnl_discount","29","2","F","S","1","73338","N","48.246667","F"
"3770","3","0","40","0","CC","FreeLocal","Standard","44","3","F","S","0","433.74","N","60.746667","T"
"3773","20","4","117","0","CH","Budget","Intnl_discount","142","1","M","M","2","10708.3","N","26.026667","F"
"3779","13","0","8","0","CH","FreeLocal","Standard","22","2","F","S","2","16938.5","N","42","F"
"3782","0","0","15","0","CC","FreeLocal","Standard","15","1","F","M","0","55221","N","46","F"
"3783","28","0","60","0","Auto","FreeLocal","Standard","89","1","F","M","1","8073.11","N","47","F"
"3785","28","0","97","0","CC","FreeLocal","Standard","125","4","M","S","1","24141.5","Y","17.006667","T"
"3786","29","0","40","0","CC","Budget","Intnl_discount","70","3","M","S","2","63152.6","Y","63.173333","F"
"3788","29","0","9","0","CC","Budget","Intnl_discount","38","2","M","S","2","72084.7","N","55.64","F"
"3789","13","0","40","0","CC","Budget","Standard","53","1","F","S","0","42760.5","N","48","F"
"3790","23","0","10","0","Auto","Budget","Intnl_discount","34","1","F","S","1","49072","N","52.646667","F"
"3791","16","0","126","0","CC","FreeLocal","Standard","142","4","F","M","0","27371.8","Y","62","F"
"3798","0","0","11","0","Auto","FreeLocal","Intnl_discount","12","2","M","S","0","90321.6","N","28","F"
"3799","18","0","136","0","CC","FreeLocal","Standard","154","1","M","D","0","90478.6","N","54.553333","T"
"38","26","0","12","0","CC","FreeLocal","Standard","38","4","F","M","2","28220.8","N","38.766667","T"
"3800","8","0","13","0","CH","Budget","Standard","21","2","F","M","2","56187","N","43","F"
"3801","6","0","6","0","CC","Budget","Standard","13","2","M","M","1","28313.1","N","20.893333","F"
"3803","29","0","45","0","CH","FreeLocal","Standard","75","2","M","M","2","29616","N","49.426667","F"
"3805","24","0","22","0","CC","FreeLocal","Standard","47","1","M","M","0","19732.8","N","50.673333","F"
"3806","2","0","28","0","CC","FreeLocal","Standard","31","2","M","S","1","41690.5","Y","14.64","F"
"3808","26","0","32","1","CC","Budget","Standard","59","1","M","S","2","96.33","N","56.473333","F"
"3821","0","0","28","0","CC","FreeLocal","Standard","29","4","F","S","0","78851.3","N","48.373333","T"
"3823","28","0","45","0","CH","Budget","Standard","74","4","F","M","0","83891.9","Y","61.02","T"
"3824","26","0","12","0","CC","FreeLocal","Standard","38","4","F","M","2","28220.8","N","38.766667","T"
"383","27","0","51","0","Auto","FreeLocal","Standard","78","2","F","M","2","63670.8","Y","46.146667","F"
"384","29","5","35","0","CC","Budget","Standard","70","2","M","S","0","83287","N","45.486667","T"
"385","20","0","100","0","Auto","Budget","Standard","120","1","F","S","1","66000","Y","45.486667","F"
"388","19","0","118","0","Auto","FreeLocal","Standard","137","2","F","M","1","82931.3","N","64.64","F"
"389","17","0","27","0","CH","Budget","Standard","44","2","F","M","2","57483.9","N","44.026667","F"
"391","10","0","32","0","Auto","FreeLocal","Standard","43","2","F","S","2","21274","N","45.526667","T"
"392","21","0","192","0","CC","FreeLocal","Standard","214","2","F","M","2","28267","N","30.093333","F"
"394","8","9","77","0","CH","Budget","Standard","94","2","F","M","2","36725.1","N","55.793333","F"
"40","13","0","87","0","CC","FreeLocal","Standard","100","4","F","S","0","28589.1","N","15.6","T"
"404","17","0","106","0","Auto","FreeLocal","Standard","123","3","F","S","1","12374.9","Y","33.493333","T"
"405","8","0","37","0","CH","FreeLocal","Standard","46","2","F","M","2","69133.9","Y","26.833333","F"
"407","11","0","12","0","CH","FreeLocal","Intnl_discount","23","3","F","M","2","84948","Y","29.446667","F"
"408","2","0","50","0","Auto","Budget","Standard","52","2","F","M","2","30998.8","N","40.96","F"
"414","9","9","8","0","CC","FreeLocal","Intnl_discount","27","1","M","M","2","21416.5","N","35.653333","F"
"418","5","7","23","0","Auto","Budget","Standard","35","3","M","M","2","78554.2","N","16.7","F"
"419","29","0","66","0","Auto","FreeLocal","Standard","96","2","M","S","1","3960.5","N","14.693333","T"
"42","13","8","56","0","CC","Budget","Standard","78","2","F","M","2","5237.63","N","48.753333","F"
"422","0","0","0","0","Auto","Budget","Standard","0","2","F","M","2","38215.9","N","30.886667","F"
"423","28","0","160","0","CC","FreeLocal","Standard","176","1","F","M","1","13829.4","N","22","T"
"424","2","0","24","0","CH","Budget","Intnl_discount","27","3","F","M","2","49745.3","N","47.966667","F"
"426","22","4","43","0","CC","Budget","Standard","69","3","F","M","2","88427","N","13.86","F"
"428","3","8","5","0","CC","Budget","Intnl_discount","16","2","M","S","0","89142.7","N","33","F"
"429","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","2","F","S","0","74530.8","N","63.086667","F"
"431","30","0","262","0","CC","Budget","Standard","265","3","F","S","0","35000","N","23","T"
"436","22","0","82","0","CC","Budget","Intnl_discount","104","2","F","M","2","76289.2","N","48.206667","F"
"438","11","0","5","0","CC","Budget","Standard","17","4","M","M","1","66931.9","N","63.933333","T"
"439","40","0","99","0","CC","FreeLocal","Standard","108","2","F","D","1","9309.57","Y","24","T"
"441","27","0","154","0","CC","Budget","Intnl_discount","168","2","F","S","0","32962.6","N","19","T"
"442","26","0","61","0","CC","Budget","Standard","65","2","F","S","0","40000","N","20","T"
"443","33","0","35","0","Auto","Budget","Standard","41","3","F","S","2","33330","N","21","T"
"444","33","0","9","0","Auto","Budget","Intnl_discount","23","1","F","S","1","32098","N","22","T"
"445","37","2","38","0","CC","FreeLocal","Standard","62","1","F","S","2","30090","N","24","T"
"45","11","1","22","0","CC","FreeLocal","Standard","36","2","M","S","2","89459.9","N","53.28","T"
"450","13","0","96","0","CC","FreeLocal","Standard","110","4","F","M","2","90271.6","N","44.926667","F"
"455","21","0","6","0","CC","Budget","Standard","27","2","F","M","2","64816.6","Y","31.126667","F"
"456","29","0","13","0","CC","FreeLocal","Standard","42","1","F","M","2","98217.1","N","44.98","F"
"458","14","0","88","0","CH","Budget","Intnl_discount","102","1","F","S","1","2929.13","N","53.506667","T"
"461","11","0","5","0","CC","FreeLocal","Standard","18","1","M","M","0","96223.4","Y","64.76","T"
"463","14","6","214","0","CC","Budget","Standard","234","2","M","M","0","69168.4","Y","62.426667","T"
"464","3","0","100","0","CC","Budget","Intnl_discount","113","2","M","M","1","92148.5","Y","33","F"
"466","8","0","6","0","CC","FreeLocal","Intnl_discount","33","2","M","S","0","62705.9","Y","32","F"
"468","7","0","43","0","CC","FreeLocal","Standard","56","2","M","S","0","84479.2","N","30","F"
"469","28","0","17","0","CC","FreeLocal","Standard","45","2","F","M","2","64977.4","N","38.193333","F"
"470","12","0","89","0","CH","FreeLocal","Standard","102","1","F","M","0","77994","N","50.553333","T"
"472","12","0","18","0","CC","Budget","Standard","31","1","F","M","0","59008.4","Y","30.18","T"
"474","5","7","76","0","CH","FreeLocal","Intnl_discount","88","1","M","S","1","84978.1","N","21.64","T"
"475","21","0","85","0","CC","Budget","Intnl_discount","107","3","F","M","2","36647.9","N","49.986667","F"
"476","3","0","37","0","CH","Budget","Intnl_discount","40","1","F","S","0","64319.2","N","41.226667","T"
"477","20","0","9","0","Auto","Budget","Intnl_discount","29","3","F","S","1","73338","N","48.246667","F"
"479","18","0","8","0","CC","Budget","Standard","27","2","F","M","2","16962.2","N","45.36","F"
"48","14","0","25","0","CC","Budget","Standard","40","1","F","S","1","13576.5","N","39.426667","T"
"481","20","4","117","0","CH","Budget","Intnl_discount","142","3","M","M","2","10708.3","N","26.026667","F"
"484","21","0","87","0","CC","Budget","Standard","109","2","F","M","0","2031.61","N","20.3","T"
"488","13","0","8","0","CH","FreeLocal","Standard","22","2","F","S","2","16938.5","N","55","F"
"497","29","0","9","0","CC","Budget","Intnl_discount","38","1","M","S","2","72084.7","N","55.64","F"
"499","23","0","10","0","Auto","Budget","Intnl_discount","34","2","F","S","1","49072","N","47","F"
"504","16","0","114","0","CH","Budget","Standard","130","3","M","M","1","71472.9","N","41.913333","T"
"505","7","0","6","0","CC","Budget","Standard","13","4","F","M","0","95405.7","N","42","F"
"506","21","0","87","0","CC","Budget","Standard","108","4","F","S","0","95786.8","Y","43","F"
"510","8","0","13","0","CH","Budget","Standard","21","2","F","M","2","56187","N","42","F"
"513","23","0","206","0","CC","Budget","Intnl_discount","229","2","F","S","1","37000","N","24.393333","T"
"518","29","0","45","0","CH","FreeLocal","Standard","75","1","M","M","2","29616","N","49.426667","F"
"52","4","0","91","1","CC","Budget","Standard","96","3","F","M","2","67388","N","53.12","T"
"520","24","0","22","0","CC","FreeLocal","Standard","47","2","M","M","0","19732.8","N","50.673333","F"
"523","26","0","32","1","CC","Budget","Standard","59","4","M","S","2","96.33","N","56.473333","F"
"526","5","0","23","0","CH","Budget","Intnl_discount","28","1","F","M","2","52004.8","N","25.14","F"
"529","12","0","46","4","CC","FreeLocal","Standard","58","1","M","M","2","53010.8","N","18.84","F"
"53","16","0","81","0","CH","Budget","Standard","98","4","F","M","1","57063","Y","52.333333","F"
"530","26","0","32","0","CC","Budget","Intnl_discount","58","2","M","M","0","75004.5","N","64.8","F"
"534","9","0","38","0","CC","Budget","Standard","48","3","M","S","1","57626.9","Y","43.906667","F"
"536","17","4","49","1","Auto","FreeLocal","Standard","72","4","F","M","2","47902","N","26.033333","F"
"54","3","0","11","1","CC","Budget","Standard","15","2","F","M","2","84166.1","N","54.013333","T"
"547","0","0","28","0","CC","FreeLocal","Standard","29","4","F","S","0","78851.3","N","48.373333","T"
"548","22","0","13","0","Auto","Budget","Standard","36","1","F","S","1","17540.7","Y","62.786667","T"
"549","28","0","45","0","CH","Budget","Standard","74","4","F","M","0","83891.9","Y","61.02","T"
"550","26","0","12","0","CC","FreeLocal","Standard","38","4","F","M","2","28220.8","N","38.766667","T"
"552","13","0","87","0","CC","FreeLocal","Standard","100","4","F","S","0","28589.1","N","15.6","T"
"554","13","8","56","0","CC","Budget","Standard","78","1","F","M","2","5237.63","N","48.753333","F"
"560","14","0","25","0","CC","Budget","Standard","40","4","F","S","1","13576.5","N","39.426667","T"
"564","4","0","91","1","CC","Budget","Standard","96","3","F","M","2","67388","N","53.12","T"
"565","16","0","81","0","CH","Budget","Standard","98","4","F","M","1","57063","Y","52.333333","F"
"566","3","0","11","1","CC","Budget","Standard","15","1","F","M","2","84166.1","N","54.013333","T"
"572","11","0","50","0","CC","FreeLocal","Standard","61","2","F","S","1","7737.94","N","42.666667","T"
"573","21","0","293","0","CH","Budget","Standard","314","4","M","S","2","100020","N","48","T"
"574","0","0","2","0","CC","Budget","Standard","2","3","F","M","2","45287.6","Y","29.026667","F"
"575","12","0","163","0","CC","Budget","Intnl_discount","175","2","F","M","2","59613.1","N","34.32","T"
"577","0","0","1","0","CC","FreeLocal","Intnl_discount","1","2","F","S","1","16326.7","N","50.613333","T"
"580","18","0","59","0","CC","FreeLocal","Standard","77","3","F","S","2","9559.78","N","51.38","T"
"585","26","0","9","0","Auto","FreeLocal","Intnl_discount","35","3","F","M","2","83284.1","Y","28.42","F"
"587","23","0","50","0","Auto","FreeLocal","Standard","73","4","F","D","1","68427.4","N","42.393333","F"
"591","20","8","13","0","CC","FreeLocal","Standard","43","4","F","S","0","98716.3","N","55.66","T"
"593","14","8","10","0","CH","FreeLocal","Standard","33","4","F","S","2","84789.3","N","50.433333","T"
"596","16","0","56","0","CC","Budget","Intnl_discount","72","4","F","M","0","32703.1","Y","64.92","F"
"598","15","0","24","0","CH","FreeLocal","Standard","39","4","F","M","2","8204.72","N","52.973333","F"
"6","29","0","45","0","CH","FreeLocal","Standard","75","2","M","M","2","29616","N","49.426667","F"
"60","11","0","50","0","CC","FreeLocal","Standard","61","4","F","S","1","7737.94","N","42.666667","T"
"602","16","1","125","0","CC","FreeLocal","Intnl_discount","142","2","M","S","0","64136.6","Y","61.106667","T"
"604","24","0","73","0","CH","FreeLocal","Standard","97","3","F","M","2","45429.7","Y","61.713333","T"
"606","9","0","11","0","CC","FreeLocal","Standard","21","4","F","S","0","25285.5","N","53.986667","T"
"608","22","8","16","0","CC","FreeLocal","Standard","47","3","F","M","0","38538.4","N","12.326667","T"
"609","1","0","25","0","CC","FreeLocal","Standard","27","4","F","S","0","69350.5","Y","57.42","F"
"616","29","9","104","0","CC","Budget","Standard","143","4","M","S","2","43634.5","N","21.78","T"
"621","16","5","10","0","CC","Budget","Standard","32","4","M","S","1","92647.5","N","56.046667","T"
"622","3","0","11","0","CC","Budget","Standard","14","2","M","S","2","21021.6","Y","62.753333","F"
"626","27","0","58","0","Auto","Budget","Standard","86","3","F","S","2","28787.4","N","41.666667","T"
"63","12","0","163","0","CC","Budget","Intnl_discount","175","1","F","M","2","59613.1","N","34.32","T"
"633","27","0","57","0","CC","Budget","Standard","85","4","F","M","1","20550.9","Y","22.12","T"
"639","22","0","34","0","Auto","Budget","Standard","57","1","F","S","2","19131.1","N","56.186667","T"
"645","20","1","112","0","Auto","Budget","Intnl_discount","134","2","M","M","2","42750.3","Y","50.493333","F"
"647","0","0","0","0","Auto","Budget","Intnl_discount","0","4","F","S","2","2842.55","N","45.92","T"
"648","15","1","12","0","CC","Budget","Standard","29","3","M","M","2","22358.1","N","52.626667","F"
"651","22","0","27","0","CH","Budget","Standard","49","2","F","S","2","6440.46","Y","41","F"
"652","28","0","161","0","CC","FreeLocal","Intnl_discount","190","2","F","S","0","7325.5","N","36.92","T"
"654","6","0","58","0","CC","Budget","Standard","64","4","M","M","2","28766.9","N","46.84","F"
"656","2","0","17","1","Auto","Budget","Standard","19","2","M","M","1","5252.29","N","16.333333","F"
"666","11","9","115","1","CC","FreeLocal","Intnl_discount","137","4","M","S","0","69000","Y","52.266667","T"
"670","11","0","15","0","CC","Budget","Standard","26","3","M","M","2","1406.05","Y","19.306667","F"
"672","22","0","28","0","Auto","Budget","Standard","50","2","F","S","0","73228.3","N","43","F"
"68","18","0","59","0","CC","FreeLocal","Standard","77","3","F","S","2","9559.78","N","51.38","T"
"690","27","0","23","0","CC","Budget","Standard","51","1","M","M","2","49910.7","Y","51.52","F"
"694","23","0","80","0","Auto","Budget","Standard","103","1","F","S","1","12686","N","64.8","T"
"702","10","0","57","0","CC","FreeLocal","Standard","67","2","M","M","2","57360.8","Y","53.253333","F"
"704","9","0","62","1","CH","FreeLocal","Standard","72","4","M","M","1","60102.7","N","42.14","T"
"707","11","0","28","0","CC","FreeLocal","Intnl_discount","40","1","F","S","1","12526.3","N","53.553333","T"
"714","9","0","47","0","CC","Budget","Intnl_discount","57","2","M","M","1","3933.74","N","17.86","F"
"715","23","0","168","0","CC","FreeLocal","Standard","191","1","F","M","2","48238.8","N","34.706667","F"
"717","27","5","16","0","CH","FreeLocal","Standard","49","3","F","M","0","28770.9","N","12.34","T"
"721","20","0","23","0","CC","Budget","Intnl_discount","43","1","F","S","2","76791.2","N","47","F"
"725","21","0","35","0","CC","Budget","Standard","57","4","F","S","0","30763.8","Y","14.193333","T"
"726","4","0","114","1","CH","Budget","Standard","118","3","F","M","2","3193.6","N","54.046667","F"
"73","26","0","9","0","Auto","FreeLocal","Intnl_discount","35","4","F","M","2","83284.1","Y","28.42","F"
"730","29","0","90","4","Auto","FreeLocal","Intnl_discount","119","4","F","M","0","83287","N","56.193333","F"
"731","24","6","27","0","Auto","Budget","Standard","58","4","M","S","1","2056.06","Y","18.94","T"
"734","4","7","8","0","CC","Budget","Standard","20","3","M","S","0","77000","N","63.353333","T"
"737","0","0","23","2","Auto","Budget","Standard","24","2","F","M","0","83287","N","44","F"
"740","4","0","6","0","CC","Budget","Intnl_discount","11","2","F","M","0","14932.5","N","46","F"
"741","2","0","9","0","CC","Budget","Intnl_discount","12","4","F","S","0","27498.1","N","52.646667","F"
"746","16","0","113","1","CH","Budget","Standard","129","2","F","M","2","50561.3","N","46","F"
"748","22","0","41","0","CC","Budget","Intnl_discount","64","3","F","S","2","23464","Y","61","T"
"750","17","0","8","0","CH","FreeLocal","Intnl_discount","26","4","F","M","1","98680.4","Y","46","F"
"751","13","0","144","0","CC","Budget","Standard","158","2","M","M","0","65619.7","Y","52.646667","T"
"752","10","0","93","0","CC","Budget","Standard","104","4","F","M","1","95620.3","Y","47","F"
"754","15","0","8","0","CC","FreeLocal","Intnl_discount","24","1","F","M","1","66921.4","Y","46","F"
"756","25","0","10","0","CC","FreeLocal","Intnl_discount","35","2","F","M","2","94026.8","Y","27.746667","F"
"759","3","3","26","1","CC","FreeLocal","Standard","34","1","M","M","0","66666","N","45.486667","T"
"766","0","0","10","0","CC","FreeLocal","Standard","10","4","F","M","2","18296.4","Y","42.626667","F"
"767","22","0","103","1","CC","FreeLocal","Standard","126","1","F","S","0","39461","N","22.226667","T"
"77","9","4","111","0","Auto","Budget","Intnl_discount","125","4","M","S","0","3601.71","N","49.266667","T"
"773","20","0","37","0","Auto","Budget","Standard","57","4","F","S","2","86747.1","N","64.853333","F"
"775","21","0","139","0","Auto","Budget","Standard","160","2","F","M","1","87404.6","N","63.186667","F"
"777","19","2","14","1","Auto","Budget","Intnl_discount","35","2","F","M","2","85394","Y","20.16","F"
"779","7","0","65","0","CH","Budget","Intnl_discount","73","4","F","M","2","63566.1","Y","56.3","F"
"78","18","0","20","0","CH","FreeLocal","Intnl_discount","39","4","F","M","0","72642.6","N","27.646667","F"
"782","14","1","149","0","CC","FreeLocal","Intnl_discount","166","4","F","S","0","89813.6","N","12.846667","F"
"784","21","0","19","0","CC","FreeLocal","Intnl_discount","41","2","F","M","2","82644.2","Y","33.493333","F"
"79","20","8","13","0","CC","FreeLocal","Standard","43","4","F","S","0","98716.3","N","55.66","T"
"791","0","0","2","0","CH","FreeLocal","Intnl_discount","2","4","F","M","2","809.43","Y","31.913333","F"
"792","18","5","20","0","CC","Budget","Standard","43","4","M","S","1","76529.8","N","58.28","T"
"795","27","0","45","0","Auto","Budget","Standard","73","1","F","M","0","66666","N","67","F"
"796","10","0","137","0","CC","FreeLocal","Standard","147","4","F","S","2","19008.4","Y","52.166667","T"
"8","24","0","22","0","CC","FreeLocal","Standard","47","3","M","M","0","19732.8","N","50.673333","F"
"800","2","1","43","0","CH","Budget","Intnl_discount","46","3","M","M","0","78894.2","N","52.74","T"
"801","20","8","80","0","CH","Budget","Intnl_discount","109","4","M","S","1","16432.1","Y","20.92","T"
"803","14","3","45","0","CC","Budget","Standard","63","3","M","S","1","71329.9","Y","42.233333","T"
"807","22","7","65","0","CC","FreeLocal","Standard","95","1","F","S","0","20913.6","N","53.013333","T"
"81","14","8","10","0","CH","FreeLocal","Standard","33","4","F","M","2","84789.3","N","50.433333","T"
"814","27","5","48","0","CC","FreeLocal","Intnl_discount","81","3","M","M","2","67339.8","N","17.006667","F"
"818","29","8","99","0","CH","FreeLocal","Standard","138","3","F","S","0","43382.3","N","16.073333","T"
"820","16","5","30","0","CC","FreeLocal","Intnl_discount","52","4","F","S","0","5185.31","N","62.053333","T"
"821","26","0","108","0","CC","Budget","Standard","134","3","F","D","1","13011.4","N","16.06","T"
"824","8","0","22","0","CC","FreeLocal","Standard","31","3","F","M","2","80087.7","N","41.92","F"
"827","28","0","113","0","CC","FreeLocal","Standard","141","4","F","S","2","11251.1","Y","52","T"
"829","7","4","43","0","CC","FreeLocal","Standard","55","1","M","M","1","70908.7","N","49.62","T"
"83","18","0","31","0","Auto","FreeLocal","Intnl_discount","50","4","F","M","2","35976.5","Y","48.853333","T"
"830","14","5","73","0","CC","FreeLocal","Standard","93","1","M","S","0","94928.3","N","40.18","T"
"838","29","0","62","0","CH","Budget","Standard","92","1","M","M","0","65000","Y","52.266667","T"
"840","1","0","29","0","CC","Budget","Standard","31","4","F","S","2","93559.1","N","57.62","F"
"841","17","6","51","0","CC","FreeLocal","Standard","74","4","F","M","1","56722.8","N","60.593333","T"
"843","0","0","3","0","CC","Budget","Intnl_discount","3","1","M","M","1","120000","N","53.213333","T"
"844","18","0","104","0","CC","Budget","Standard","123","1","F","S","2","3416.62","Y","22.76","T"
"845","0","0","10","0","Auto","Budget","Standard","10","3","F","M","0","78000","Y","55.633333","F"
"847","29","0","59","0","CC","FreeLocal","Standard","88","3","F","M","2","8032.16","N","45.666667","F"
"848","18","0","25","0","Auto","FreeLocal","Standard","44","2","F","D","1","93454.3","Y","48.533333","F"
"849","26","0","17","0","CC","FreeLocal","Standard","44","1","M","M","0","5745","Y","15.38","T"
"85","24","0","20","0","CH","FreeLocal","Intnl_discount","44","4","F","M","1","77129.1","Y","61.846667","F"
"851","23","0","51","0","Auto","FreeLocal","Standard","74","3","F","S","0","92564.1","Y","49.133333","F"
"858","6","0","46","0","CC","FreeLocal","Standard","53","3","F","M","2","81913.8","Y","49.66","F"
"86","15","0","24","0","CH","FreeLocal","Standard","39","3","F","M","2","8204.72","N","52.973333","F"
"861","27","0","93","0","CH","Budget","Standard","120","4","F","S","0","919.93","N","38.26","T"
"862","7","0","9","1","CC","Budget","Standard","17","3","F","M","2","69486.8","N","30.946667","F"
"863","0","0","2","0","CH","Budget","Intnl_discount","2","4","F","M","2","24482.8","N","33.533333","F"
"868","20","0","84","0","CC","FreeLocal","Intnl_discount","104","2","F","S","0","17138.2","N","63.786667","T"
"870","2","0","164","0","CC","Budget","Intnl_discount","167","2","F","M","2","47010.1","N","57.406667","F"
"872","12","0","53","0","Auto","FreeLocal","Intnl_discount","66","1","F","S","0","67239.4","N","44.433333","F"
"873","6","7","128","1","CC","FreeLocal","Standard","142","2","M","M","1","69406.7","Y","38","F"
"875","0","0","4","0","CC","Budget","Standard","4","1","F","M","2","83259.3","N","50.88","F"
"878","9","6","47","0","Auto","FreeLocal","Standard","63","2","M","M","1","20818.5","N","12.68","F"
"88","2","8","17","0","CC","FreeLocal","Standard","28","4","F","M","0","80405.1","N","60.226667","F"
"886","25","0","8","0","CH","FreeLocal","Standard","34","4","F","M","1","34555","N","23","T"
"887","0","0","112","0","CC","Budget","Standard","113","2","F","M","2","11234.7","Y","49.046667","F"
"891","24","5","60","0","CC","FreeLocal","Standard","90","1","F","M","2","68462.8","N","34.4","F"
"895","27","0","51","0","Auto","FreeLocal","Standard","78","3","F","M","2","63670.8","Y","46.146667","F"
"897","20","0","100","0","Auto","Budget","Standard","120","3","F","S","1","83287","Y","47","F"
"898","2","0","65","0","Auto","FreeLocal","Standard","93","2","M","M","0","12387.6","N","56.173333","F"
"90","16","1","125","0","CC","FreeLocal","Intnl_discount","142","2","M","S","0","64136.6","Y","61.106667","T"
"900","19","0","118","0","Auto","FreeLocal","Standard","137","1","F","M","1","82931.3","N","64.64","F"
"901","17","0","27","0","CH","Budget","Standard","44","3","F","M","2","57483.9","N","44.026667","F"
"903","10","0","32","0","Auto","FreeLocal","Standard","43","4","F","S","2","21274","N","45.526667","T"
"904","21","0","192","0","CC","FreeLocal","Standard","214","2","F","M","2","28267","N","30.093333","F"
"906","8","9","77","0","CH","Budget","Standard","94","3","F","M","2","36725.1","N","55.793333","F"
"910","20","0","19","0","CC","Budget","Standard","41","4","M","S","1","94188.3","N","57.546667","T"
"913","15","0","6","0","CC","Budget","Standard","22","2","F","M","2","91861","Y","41.98","F"
"916","17","0","106","0","Auto","FreeLocal","Standard","123","1","F","S","1","12374.9","Y","33.493333","T"
"917","8","0","37","0","CH","FreeLocal","Standard","46","1","F","M","2","69133.9","Y","26.833333","T"
"919","11","0","12","0","CH","FreeLocal","Intnl_discount","23","3","F","M","2","84948","Y","29.446667","F"
"92","24","0","73","0","CH","FreeLocal","Standard","97","2","F","M","2","45429.7","Y","61.713333","T"
"926","9","9","8","0","CC","FreeLocal","Intnl_discount","27","2","M","D","1","21416.5","N","35.653333","F"
"931","29","0","66","0","Auto","FreeLocal","Standard","96","2","M","S","1","3960.5","N","14.693333","T"
"933","27","6","124","2","CH","FreeLocal","Standard","157","2","M","M","0","60101.1","Y","63.766667","T"
"934","0","0","0","0","Auto","Budget","Standard","0","4","F","M","2","38215.9","N","30.886667","F"
"935","29","0","160","0","CC","FreeLocal","Standard","176","1","F","M","1","13829.4","N","20","T"
"936","2","0","24","0","CH","Budget","Intnl_discount","27","2","F","M","2","49745.3","N","47.966667","F"
"938","22","4","43","0","CC","Budget","Standard","69","2","F","M","2","88427","N","13.86","F"
"939","1","0","83","0","CC","FreeLocal","Intnl_discount","84","3","F","M","2","98003.7","Y","26.273333","F"
"94","9","0","11","0","CC","FreeLocal","Standard","21","1","F","S","0","25285.5","N","53.986667","T"
"940","3","8","5","0","CC","Budget","Intnl_discount","16","4","M","S","0","89142.7","N","53.693333","T"
"941","20","0","106","0","Auto","FreeLocal","Intnl_discount","127","3","F","S","0","74530.8","N","63.086667","F"
"943","30","0","262","0","CC","Budget","Standard","265","3","F","S","0","40120","N","22","T"
"95","20","0","41","1","CC","Budget","Intnl_discount","62","2","F","M","2","77551.1","Y","33.6","F"
"950","11","0","5","0","CC","Budget","Standard","17","3","M","M","1","66931.9","N","63.933333","T"
"952","26","0","26","0","Auto","FreeLocal","Intnl_discount","48","4","F","M","1","40120","N","22","T"
"953","27","0","154","0","CC","Budget","Intnl_discount","168","3","F","S","0","40120","N","24","T"
"954","26","0","61","0","CC","Budget","Standard","65","2","F","S","0","40120","N","24","T"
"957","37","2","38","0","CC","FreeLocal","Standard","62","2","F","S","2","40120","N","22","T"
